time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,0.672897329969,8.05314319818,16.3562307154,0.674400911514,6.13773907398,0.0,1.31729364555,8.6083263931,3.60515726349,0.241873784569,-0.0264289181968,0.0,497.2696268527589,499.1262727400378,498.7581580030225,498.1982635889911
3.2400000000000024,0.754745000801,8.58099669632,16.5703249286,0.688981660036,6.13571851237,0.0,1.41084965168,8.9863985626,3.52928650303,0.245193442005,-0.054940103498,0.0,487.19554590611847,485.05794245261274,484.61505703896563,484.91823658028187
3.3000000000000025,0.841468357057,9.12834817235,16.7757097587,0.703925037455,6.13269671665,0.0,1.4800415018,9.25870096687,3.31599964037,0.255824983633,-0.0425018313931,0.0,435.18073099386606,436.2193306693158,435.10324182762974,436.0560801474095
3.3600000000000025,0.932544355681,9.69282586629,16.969030509,0.71891323899,6.13002402095,0.0,1.55585720167,9.55709972504,3.12683119967,0.233719176731,-0.0489794704071,0.0,448.42437322361724,447.8965436894812,449.6388197133721,447.9050562775738
3.4200000000000026,1.02802478929,10.2745229958,17.1500271757,0.733549666399,6.12717894079,0.0,1.62689597439,9.83269510401,2.9055111967,0.259015549788,-0.0444658389688,0.0,437.2557045063865,437.6303161607527,437.4065385119306,439.56838511769604
3.4800000000000026,1.12777034952,10.8726953144,17.3175163615,0.749016469041,6.12473104404,0.0,1.69798862428,10.106266089,2.67650861713,0.255192888446,-0.0343224257997,0.0,436.8744255764355,437.71879032907515,437.5301689800603,437.27965707799734
3.5400000000000027,1.23306726838,11.4927247939,17.476925648,0.764469676322,6.12309628,0.0,1.81161188945,10.5601806385,2.63422283646,0.261890925448,-0.0159178879785,0.0,515.8971814638787,517.1953798369113,516.6842444507076,517.212811441034
3.6000000000000028,1.34439054917,12.1366403212,17.6299945998,0.780312254481,6.12178054126,0.0,1.89895140232,10.903012611,2.46630908347,0.268024331274,-0.0380206290347,0.0,475.3912853696951,473.6939234473004,473.3826036196903,473.91997279555824
3.660000000000003,1.46067973329,12.7999583676,17.7715960057,0.796617432298,6.11934046198,0.0,1.97727992142,11.2070749505,2.2523257724,0.278312247371,-0.0465703129911,0.0,459.7203261374482,459.0412691870259,458.77845566479976,459.6667085121997
3.720000000000003,1.58212799662,13.4834603259,17.9020596467,0.813663937185,6.1169448983,0.0,2.07081686374,11.5753312595,2.09425839131,0.293702075635,-0.0291651268765,0.0,487.91758734985734,489.21508986951324,486.5449050832784,487.7698702462324
3.780000000000003,1.70824409334,14.184949092,18.018922991,0.831982978379,6.1153921151,0.0,2.13299715872,11.8074468715,1.80035378075,0.321881443758,-0.0200084751739,0.0,432.2904882204509,433.061600145666,431.48055342279775,433.9503428955443
3.840000000000003,1.83849560173,14.9021618322,18.1196346458,0.851131662012,6.11371970635,0.0,2.20851496394,12.0990194516,1.55509055653,0.313035422598,-0.0522764926078,0.0,459.8304783195419,457.26557675393167,459.8127808645798,459.21160845390796
3.900000000000003,1.97349280674,15.6378232945,18.2062529753,0.871694851152,6.11075243084,0.0,2.29122455636,12.422075959,1.33011855833,0.372503757442,-0.0443378104119,0.0,473.431720418175,474.04105005575275,471.3367133274825,476.0185050161444
